Scenario, perm_x_aq, perm_y_aq, perm_x_cap, perm_y_cap, depth, aq_thickness, injected_fluid_mass, injected_temp, inject_time, store_time, produce_time, rest_time, T_ambient, P_ambient, enthalpy_i, enthalpy_a, RE1, RE2, RE3, RE4, RE5
8hr_400m_disp0m_0432,1.00E-12,2.00E-14,1.00E-16,1.00E-17,400,10,1300000,200,0.3333,0.1667,0.3333,0.1667,28.1,4061130.85,853412.5867,121518.2282,0.86378476,0.899176693,0.916339472,0.925920126,0.93351225
8hr_400m_disp0m_0435,1.00E-12,2.00E-14,1.00E-16,1.00E-17,400,20,1300000,90,0.3333,0.1667,0.3333,0.1667,28.2,4110033.7,380095.5597,121979.9198,0.866326162,0.902908128,0.919053381,0.928857503,0.935461517
8hr_400m_disp0m_0436,1.00E-12,2.00E-14,1.00E-16,1.00E-17,400,20,1300000,150,0.3333,0.1667,0.3333,0.1667,28.2,4110033.7,634501.7698,121979.9198,0.86576691,0.902614936,0.918889985,0.929462246,0.93597712
8hr_400m_disp0m_0437,1.00E-12,2.00E-14,1.00E-16,1.00E-17,400,20,1300000,200,0.3333,0.1667,0.3333,0.1667,28.2,4110033.7,853432.7098,121979.9198,0.86344557,0.901214642,0.918423604,0.928352028,0.93508736
8hr_400m_disp0m_0440,1.00E-12,2.00E-14,1.00E-16,1.00E-17,400,40,1300000,90,0.3333,0.1667,0.3333,0.1667,28.4,4207839.4,380171.3021,122903.2125,0.856623981,0.895453538,0.91369113,0.924399018,0.931228733
8hr_400m_disp0m_0441,1.00E-12,2.00E-14,1.00E-16,1.00E-17,400,40,1300000,150,0.3333,0.1667,0.3333,0.1667,28.4,4207839.4,634562.5646,122903.2125,0.854972408,0.894843309,0.912963693,0.923554983,0.931181929
8hr_400m_disp0m_0442,1.00E-12,2.00E-14,1.00E-16,1.00E-17,400,40,1300000,200,0.3333,0.1667,0.3333,0.1667,28.4,4207839.4,853472.9824,122903.2125,0.852697458,0.893561826,0.9115957,0.922593173,0.930424305
8hr_400m_disp0m_0445,1.00E-12,2.00E-14,1.00E-16,1.00E-17,400,60,1300000,90,0.3333,0.1667,0.3333,0.1667,28.6,4305645.1,380247.046,123826.3854,0.844200042,0.88619997,0.905164101,0.916890099,0.92471739
8hr_400m_disp0m_0446,1.00E-12,2.00E-14,1.00E-16,1.00E-17,400,60,1300000,150,0.3333,0.1667,0.3333,0.1667,28.6,4305645.1,634623.3714,123826.3854,0.842805001,0.885367016,0.904733063,0.916213758,0.9240448
8hr_400m_disp0m_0447,1.00E-12,2.00E-14,1.00E-16,1.00E-17,400,60,1300000,200,0.3333,0.1667,0.3333,0.1667,28.6,4305645.1,853513.2897,123826.3854,0.840471766,0.88368465,0.903424807,0.915017188,0.923056526
8hr_400m_disp0m_0455,1.00E-12,1.00E-14,1.00E-16,1.00E-17,400,10,1000000,90,0.3333,0.1667,0.3333,0.1667,28.1,4061130.85,380057.6891,121518.2282,0.864511437,0.899770706,0.916743785,0.92601543,0.932845067
8hr_400m_disp0m_0456,1.00E-12,1.00E-14,1.00E-16,1.00E-17,400,10,1000000,150,0.3333,0.1667,0.3333,0.1667,28.1,4061130.85,634471.3768,121518.2282,0.862768989,0.898964846,0.91561682,0.92612945,0.932908122
8hr_400m_disp0m_0457,1.00E-12,1.00E-14,1.00E-16,1.00E-17,400,10,1000000,200,0.3333,0.1667,0.3333,0.1667,28.1,4061130.85,853412.5867,121518.2282,0.860435888,0.898629911,0.914956211,0.925146328,0.931821093
8hr_400m_disp0m_0460,1.00E-12,1.00E-14,1.00E-16,1.00E-17,400,20,1000000,90,0.3333,0.1667,0.3333,0.1667,28.2,4110033.7,380095.5597,121979.9198,0.861883503,0.899571035,0.916548218,0.926836539,0.933369096
8hr_400m_disp0m_0461,1.00E-12,1.00E-14,1.00E-16,1.00E-17,400,20,1000000,150,0.3333,0.1667,0.3333,0.1667,28.2,4110033.7,634501.7698,121979.9198,0.860477693,0.898628547,0.916620765,0.926125802,0.933701802
8hr_400m_disp0m_0462,1.00E-12,1.00E-14,1.00E-16,1.00E-17,400,20,1000000,200,0.3333,0.1667,0.3333,0.1667,28.2,4110033.7,853432.7098,121979.9198,0.858972028,0.897369028,0.914440944,0.925636716,0.93297507
8hr_400m_disp0m_0465,1.00E-12,1.00E-14,1.00E-16,1.00E-17,400,40,1000000,90,0.3333,0.1667,0.3333,0.1667,28.4,4207839.4,380171.3021,122903.2125,0.849522969,0.890385148,0.908780985,0.919964685,0.927384633
8hr_400m_disp0m_0466,1.00E-12,1.00E-14,1.00E-16,1.00E-17,400,40,1000000,150,0.3333,0.1667,0.3333,0.1667,28.4,4207839.4,634562.5646,122903.2125,0.84758077,0.889402745,0.908192083,0.919076992,0.92690373
8hr_400m_disp0m_0467,1.00E-12,1.00E-14,1.00E-16,1.00E-17,400,40,1000000,200,0.3333,0.1667,0.3333,0.1667,28.4,4207839.4,853472.9824,122903.2125,0.84510036,0.887718129,0.906723726,0.917968504,0.92587174
8hr_400m_disp0m_0470,1.00E-12,1.00E-14,1.00E-16,1.00E-17,400,60,1000000,90,0.3333,0.1667,0.3333,0.1667,28.6,4305645.1,380247.046,123826.3854,0.835035719,0.87939348,0.89927409,0.911182127,0.919330914
8hr_400m_disp0m_0471,1.00E-12,1.00E-14,1.00E-16,1.00E-17,400,60,1000000,150,0.3333,0.1667,0.3333,0.1667,28.6,4305645.1,634623.3714,123826.3854,0.833500706,0.878249826,0.898208352,0.910376697,0.91878998
8hr_400m_disp0m_0472,1.00E-12,1.00E-14,1.00E-16,1.00E-17,400,60,1000000,200,0.3333,0.1667,0.3333,0.1667,28.6,4305645.1,853513.2897,123826.3854,0.831595569,0.876512616,0.896993005,0.909298257,0.917872051
8hr_400m_disp0m_0481,1.00E-12,1.00E-14,1.00E-16,1.00E-17,400,10,1300000,150,0.3333,0.1667,0.3333,0.1667,28.1,4061130.85,634471.3768,121518.2282,0.865833532,0.901273761,0.917860644,0.927804715,0.933744539
8hr_400m_disp0m_0482,1.00E-12,1.00E-14,1.00E-16,1.00E-17,400,10,1300000,200,0.3333,0.1667,0.3333,0.1667,28.1,4061130.85,853412.5867,121518.2282,0.864458833,0.899921208,0.915760223,0.926626488,0.933922593
8hr_400m_disp0m_0485,1.00E-12,1.00E-14,1.00E-16,1.00E-17,400,20,1300000,90,0.3333,0.1667,0.3333,0.1667,28.2,4110033.7,380095.5597,121979.9198,0.866438081,0.903025944,0.918999554,0.928658713,0.935746033
8hr_400m_disp0m_0486,1.00E-12,1.00E-14,1.00E-16,1.00E-17,400,20,1300000,150,0.3333,0.1667,0.3333,0.1667,28.2,4110033.7,634501.7698,121979.9198,0.865763605,0.902311505,0.91887271,0.929524546,0.935935258
8hr_400m_disp0m_0487,1.00E-12,1.00E-14,1.00E-16,1.00E-17,400,20,1300000,200,0.3333,0.1667,0.3333,0.1667,28.2,4110033.7,853432.7098,121979.9198,0.863538516,0.901207829,0.918593276,0.928385742,0.935276254
8hr_400m_disp0m_0490,1.00E-12,1.00E-14,1.00E-16,1.00E-17,400,40,1300000,90,0.3333,0.1667,0.3333,0.1667,28.4,4207839.4,380171.3021,122903.2125,0.85637558,0.895496872,0.913585081,0.924338754,0.930993282
8hr_400m_disp0m_0491,1.00E-12,1.00E-14,1.00E-16,1.00E-17,400,40,1300000,150,0.3333,0.1667,0.3333,0.1667,28.4,4207839.4,634562.5646,122903.2125,0.854903716,0.894850864,0.912846197,0.923657653,0.931016589
8hr_400m_disp0m_0492,1.00E-12,1.00E-14,1.00E-16,1.00E-17,400,40,1300000,200,0.3333,0.1667,0.3333,0.1667,28.4,4207839.4,853472.9824,122903.2125,0.852480055,0.893468707,0.911629571,0.922982542,0.930314138
8hr_400m_disp0m_0495,1.00E-12,1.00E-14,1.00E-16,1.00E-17,400,60,1300000,90,0.3333,0.1667,0.3333,0.1667,28.6,4305645.1,380247.046,123826.3854,0.844200272,0.88616797,0.905313021,0.916865775,0.924879911
8hr_400m_disp0m_0496,1.00E-12,1.00E-14,1.00E-16,1.00E-17,400,60,1300000,150,0.3333,0.1667,0.3333,0.1667,28.6,4305645.1,634623.3714,123826.3854,0.842807539,0.885169588,0.904509663,0.916277141,0.92409479
8hr_400m_disp0m_0497,1.00E-12,1.00E-14,1.00E-16,1.00E-17,400,60,1300000,200,0.3333,0.1667,0.3333,0.1667,28.6,4305645.1,853513.2897,123826.3854,0.840476917,0.883571474,0.90342253,0.915019504,0.923212178
8hr_400m_disp0m_0500,1.00E-11,1.00E-11,1.00E-16,1.00E-17,400,5,1000000,90,0.3333,0.1667,0.3333,0.1667,28.05,4036679.425,380038.754,121287.3711,0.85649804,0.89533492,0.912400365,0.92189078,0.929150793
8hr_400m_disp0m_0501,1.00E-11,1.00E-11,1.00E-16,1.00E-17,400,5,1000000,150,0.3333,0.1667,0.3333,0.1667,28.05,4036679.425,634456.1814,121287.3711,0.848783014,0.891712418,0.907183488,0.916897929,0.922812917
8hr_400m_disp0m_0502,1.00E-11,1.00E-11,1.00E-16,1.00E-17,400,5,1000000,200,0.3333,0.1667,0.3333,0.1667,28.05,4036679.425,853402.5283,121287.3711,0.836055699,0.879958043,0.895024314,0.902576774,0.908504891
8hr_400m_disp0m_0505,1.00E-11,1.00E-11,1.00E-16,1.00E-17,400,10,1000000,90,0.3333,0.1667,0.3333,0.1667,28.1,4061130.85,380057.6891,121518.2282,0.867528052,0.903805848,0.919932019,0.929072308,0.935131972
8hr_400m_disp0m_0506,1.00E-11,1.00E-11,1.00E-16,1.00E-17,400,10,1000000,150,0.3333,0.1667,0.3333,0.1667,28.1,4061130.85,634471.3768,121518.2282,0.859008602,0.892896236,0.905147676,0.911359832,0.915232868
8hr_400m_disp0m_0507,1.00E-11,1.00E-11,1.00E-16,1.00E-17,400,10,1000000,200,0.3333,0.1667,0.3333,0.1667,28.1,4061130.85,853412.5867,121518.2282,0.841770585,0.866456752,0.872086335,0.875382724,0.877533093
8hr_400m_disp0m_0510,1.00E-11,1.00E-11,1.00E-16,1.00E-17,400,20,1000000,90,0.3333,0.1667,0.3333,0.1667,28.2,4110033.7,380095.5597,121979.9198,0.863814536,0.900667328,0.916994161,0.926407836,0.932547344
8hr_400m_disp0m_0511,1.00E-11,1.00E-11,1.00E-16,1.00E-17,400,20,1000000,150,0.3333,0.1667,0.3333,0.1667,28.2,4110033.7,634501.7698,121979.9198,0.850003244,0.881114527,0.891885755,0.89716893,0.900121268
8hr_400m_disp0m_0512,1.00E-11,1.00E-11,1.00E-16,1.00E-17,400,20,1000000,200,0.3333,0.1667,0.3333,0.1667,28.2,4110033.7,853432.7098,121979.9198,0.818614325,0.83670087,0.839948879,0.840233343,0.839808052
8hr_400m_disp0m_0515,1.00E-11,1.00E-11,1.00E-16,1.00E-17,400,40,1000000,90,0.3333,0.1667,0.3333,0.1667,28.4,4207839.4,380171.3021,122903.2125,0.850391455,0.890690313,0.908765961,0.919370767,0.926494563
8hr_400m_disp0m_0516,1.00E-11,1.00E-11,1.00E-16,1.00E-17,400,40,1000000,150,0.3333,0.1667,0.3333,0.1667,28.4,4207839.4,634562.5646,122903.2125,0.838546583,0.874418872,0.888831131,0.896471223,0.901145508
8hr_400m_disp0m_0517,1.00E-11,1.00E-11,1.00E-16,1.00E-17,400,40,1000000,200,0.3333,0.1667,0.3333,0.1667,28.4,4207839.4,853472.9824,122903.2125,0.810778007,0.838225133,0.847063078,0.850884153,0.852753719
8hr_400m_disp0m_0518,1.00E-11,1.00E-11,1.00E-16,1.00E-17,400,40,1000000,250,0.3333,0.1667,0.3333,0.1667,28.4,4207839.4,1085680.053,122903.2125,0.760695806,0.776086742,0.77888478,0.779443108,0.77938068
8hr_400m_disp0m_0520,1.00E-11,1.00E-11,1.00E-16,1.00E-17,400,60,1000000,90,0.3333,0.1667,0.3333,0.1667,28.6,4305645.1,380247.046,123826.3854,0.835924878,0.879678562,0.899172433,0.91089484,0.918791189
8hr_400m_disp0m_0521,1.00E-11,1.00E-11,1.00E-16,1.00E-17,400,60,1000000,150,0.3333,0.1667,0.3333,0.1667,28.6,4305645.1,634623.3714,123826.3854,0.826701352,0.867701365,0.884815782,0.89453397,0.900827528
8hr_400m_disp0m_0522,1.00E-11,1.00E-11,1.00E-16,1.00E-17,400,60,1000000,200,0.3333,0.1667,0.3333,0.1667,28.6,4305645.1,853513.2897,123826.3854,0.806566268,0.841161554,0.854621622,0.861627486,0.865698903
8hr_400m_disp0m_0523,1.00E-11,1.00E-11,1.00E-16,1.00E-17,400,60,1000000,250,0.3333,0.1667,0.3333,0.1667,28.6,4305645.1,1085677.404,123826.3854,0.769458683,0.795839314,0.80447086,0.808046399,0.809698622
8hr_400m_disp0m_0525,1.00E-11,1.00E-11,1.00E-16,1.00E-17,400,5,1300000,90,0.3333,0.1667,0.3333,0.1667,28.05,4036679.425,380038.754,121287.3711,0.858709863,0.896546924,0.913768396,0.923064679,0.930011846
8hr_400m_disp0m_0526,1.00E-11,1.00E-11,1.00E-16,1.00E-17,400,5,1300000,150,0.3333,0.1667,0.3333,0.1667,28.05,4036679.425,634456.1814,121287.3711,0.849260301,0.894758647,0.909777748,0.919000301,0.924760646
8hr_400m_disp0m_0527,1.00E-11,1.00E-11,1.00E-16,1.00E-17,400,5,1300000,200,0.3333,0.1667,0.3333,0.1667,28.05,4036679.425,853402.5283,121287.3711,0.835377954,0.882918476,0.898732487,0.907348861,0.913079751
8hr_400m_disp0m_0530,1.00E-11,1.00E-11,1.00E-16,1.00E-17,400,10,1300000,90,0.3333,0.1667,0.3333,0.1667,28.1,4061130.85,380057.6891,121518.2282,0.870835811,0.906069019,0.922600045,0.931178779,0.937744623
8hr_400m_disp0m_0531,1.00E-11,1.00E-11,1.00E-16,1.00E-17,400,10,1300000,150,0.3333,0.1667,0.3333,0.1667,28.1,4061130.85,634471.3768,121518.2282,0.863621201,0.898126321,0.910940651,0.917636778,0.921899704
8hr_400m_disp0m_0532,1.00E-11,1.00E-11,1.00E-16,1.00E-17,400,10,1300000,200,0.3333,0.1667,0.3333,0.1667,28.1,4061130.85,853412.5867,121518.2282,0.848891379,0.876822242,0.884867894,0.888026046,0.890868044
8hr_400m_disp0m_0535,1.00E-11,1.00E-11,1.00E-16,1.00E-17,400,20,1300000,90,0.3333,0.1667,0.3333,0.1667,28.2,4110033.7,380095.5597,121979.9198,0.86924706,0.905252383,0.921243146,0.930287141,0.936118491
8hr_400m_disp0m_0536,1.00E-11,1.00E-11,1.00E-16,1.00E-17,400,20,1300000,150,0.3333,0.1667,0.3333,0.1667,28.2,4110033.7,634501.7698,121979.9198,0.857101958,0.888153784,0.89885909,0.904153475,0.907063442
8hr_400m_disp0m_0537,1.00E-11,1.00E-11,1.00E-16,1.00E-17,400,20,1300000,200,0.3333,0.1667,0.3333,0.1667,28.2,4110033.7,853432.7098,121979.9198,0.829679759,0.84864459,0.852006097,0.852424282,0.852059505
8hr_400m_disp0m_0540,1.00E-11,1.00E-11,1.00E-16,1.00E-17,400,40,1300000,90,0.3333,0.1667,0.3333,0.1667,28.4,4207839.4,380171.3021,122903.2125,0.858232385,0.896944002,0.914137671,0.924120721,0.930904748
8hr_400m_disp0m_0541,1.00E-11,1.00E-11,1.00E-16,1.00E-17,400,40,1300000,150,0.3333,0.1667,0.3333,0.1667,28.4,4207839.4,634562.5646,122903.2125,0.846629064,0.881542738,0.894931871,0.902229613,0.906616612
8hr_400m_disp0m_0542,1.00E-11,1.00E-11,1.00E-16,1.00E-17,400,40,1300000,200,0.3333,0.1667,0.3333,0.1667,28.4,4207839.4,853472.9824,122903.2125,0.820130251,0.846232092,0.854381556,0.857783299,0.859308175
8hr_400m_disp0m_0545,1.00E-11,1.00E-11,1.00E-16,1.00E-17,400,60,1300000,90,0.3333,0.1667,0.3333,0.1667,28.6,4305645.1,380247.046,123826.3854,0.845524573,0.887069844,0.905715575,0.91691852,0.924461829
8hr_400m_disp0m_0546,1.00E-11,1.00E-11,1.00E-16,1.00E-17,400,60,1300000,150,0.3333,0.1667,0.3333,0.1667,28.6,4305645.1,634623.3714,123826.3854,0.836455748,0.875148811,0.891611877,0.900786436,0.906504693
8hr_400m_disp0m_0547,1.00E-11,1.00E-11,1.00E-16,1.00E-17,400,60,1300000,200,0.3333,0.1667,0.3333,0.1667,28.6,4305645.1,853513.2897,123826.3854,0.816080463,0.849054688,0.861611796,0.867853954,0.871451906
8hr_400m_disp0m_0548,1.00E-11,1.00E-11,1.00E-16,1.00E-17,400,60,1300000,250,0.3333,0.1667,0.3333,0.1667,28.6,4305645.1,1085677.404,123826.3854,0.778966274,0.803487124,0.811103445,0.814151584,0.815531073
8hr_400m_disp0m_0550,1.00E-11,2.00E-12,1.00E-16,1.00E-17,400,5,1000000,90,0.3333,0.1667,0.3333,0.1667,28.05,4036679.425,380038.754,121287.3711,0.857035077,0.894527776,0.912043095,0.922176051,0.928845744
8hr_400m_disp0m_0551,1.00E-11,2.00E-12,1.00E-16,1.00E-17,400,5,1000000,150,0.3333,0.1667,0.3333,0.1667,28.05,4036679.425,634456.1814,121287.3711,0.852537297,0.89375549,0.909770193,0.92000153,0.926074324
8hr_400m_disp0m_0552,1.00E-11,2.00E-12,1.00E-16,1.00E-17,400,5,1000000,200,0.3333,0.1667,0.3333,0.1667,28.05,4036679.425,853402.5283,121287.3711,0.846787164,0.888795876,0.904521543,0.913055168,0.91874039
8hr_400m_disp0m_0555,1.00E-11,2.00E-12,1.00E-16,1.00E-17,400,10,1000000,90,0.3333,0.1667,0.3333,0.1667,28.1,4061130.85,380057.6891,121518.2282,0.868121709,0.904074595,0.920560883,0.930199152,0.937115855
8hr_400m_disp0m_0556,1.00E-11,2.00E-12,1.00E-16,1.00E-17,400,10,1000000,150,0.3333,0.1667,0.3333,0.1667,28.1,4061130.85,634471.3768,121518.2282,0.864112415,0.901399399,0.917041507,0.925562019,0.931329457
8hr_400m_disp0m_0557,1.00E-11,2.00E-12,1.00E-16,1.00E-17,400,10,1000000,200,0.3333,0.1667,0.3333,0.1667,28.1,4061130.85,853412.5867,121518.2282,0.857289584,0.892618685,0.906523048,0.913575971,0.917918256
8hr_400m_disp0m_0560,1.00E-11,2.00E-12,1.00E-16,1.00E-17,400,20,1000000,90,0.3333,0.1667,0.3333,0.1667,28.2,4110033.7,380095.5597,121979.9198,0.864901946,0.902463664,0.919043313,0.92915476,0.936099861
8hr_400m_disp0m_0561,1.00E-11,2.00E-12,1.00E-16,1.00E-17,400,20,1000000,150,0.3333,0.1667,0.3333,0.1667,28.2,4110033.7,634501.7698,121979.9198,0.86123313,0.89887185,0.915225476,0.924769299,0.930840655
8hr_400m_disp0m_0562,1.00E-11,2.00E-12,1.00E-16,1.00E-17,400,20,1000000,200,0.3333,0.1667,0.3333,0.1667,28.2,4110033.7,853432.7098,121979.9198,0.854270581,0.889990327,0.904426417,0.912232112,0.917049519
8hr_400m_disp0m_0565,1.00E-11,2.00E-12,1.00E-16,1.00E-17,400,40,1000000,90,0.3333,0.1667,0.3333,0.1667,28.4,4207839.4,380171.3021,122903.2125,0.851031413,0.891989661,0.910361234,0.921293766,0.928971997
8hr_400m_disp0m_0566,1.00E-11,2.00E-12,1.00E-16,1.00E-17,400,40,1000000,150,0.3333,0.1667,0.3333,0.1667,28.4,4207839.4,634562.5646,122903.2125,0.847879246,0.889212737,0.907309617,0.917928702,0.925303711
8hr_400m_disp0m_0567,1.00E-11,2.00E-12,1.00E-16,1.00E-17,400,40,1000000,200,0.3333,0.1667,0.3333,0.1667,28.4,4207839.4,853472.9824,122903.2125,0.842412155,0.882912744,0.900151159,0.910002491,0.916546538
8hr_400m_disp0m_0568,1.00E-11,2.00E-12,1.00E-16,1.00E-17,400,40,1000000,250,0.3333,0.1667,0.3333,0.1667,28.4,4207839.4,1085680.053,122903.2125,0.834131432,0.872232137,0.88777943,0.896464753,0.901845482
8hr_400m_disp0m_0570,1.00E-11,2.00E-12,1.00E-16,1.00E-17,400,60,1000000,90,0.3333,0.1667,0.3333,0.1667,28.6,4305645.1,380247.046,123826.3854,0.836592222,0.880725804,0.900630953,0.912428035,0.920616639
8hr_400m_disp0m_0571,1.00E-11,2.00E-12,1.00E-16,1.00E-17,400,60,1000000,150,0.3333,0.1667,0.3333,0.1667,28.6,4305645.1,634623.3714,123826.3854,0.833663146,0.878049322,0.897697739,0.909646885,0.917714295
8hr_400m_disp0m_0572,1.00E-11,2.00E-12,1.00E-16,1.00E-17,400,60,1000000,200,0.3333,0.1667,0.3333,0.1667,28.6,4305645.1,853513.2897,123826.3854,0.829397292,0.872985035,0.892357059,0.903858688,0.911507862
8hr_400m_disp0m_0573,1.00E-11,2.00E-12,1.00E-16,1.00E-17,400,60,1000000,250,0.3333,0.1667,0.3333,0.1667,28.6,4305645.1,1085677.404,123826.3854,0.822363374,0.864756199,0.883498036,0.894168518,0.901109786
8hr_400m_disp0m_0575,1.00E-11,2.00E-12,1.00E-16,1.00E-17,400,5,1300000,90,0.3333,0.1667,0.3333,0.1667,28.05,4036679.425,380038.754,121287.3711,0.858524432,0.896511736,0.913101333,0.923015706,0.929759911
8hr_400m_disp0m_0576,1.00E-11,2.00E-12,1.00E-16,1.00E-17,400,5,1300000,150,0.3333,0.1667,0.3333,0.1667,28.05,4036679.425,634456.1814,121287.3711,0.855495076,0.895173539,0.912662649,0.922294003,0.927779358
8hr_400m_disp0m_0577,1.00E-11,2.00E-12,1.00E-16,1.00E-17,400,5,1300000,200,0.3333,0.1667,0.3333,0.1667,28.05,4036679.425,853402.5283,121287.3711,0.848554244,0.89057261,0.907546004,0.915424688,0.921228642
8hr_400m_disp0m_0580,1.00E-11,2.00E-12,1.00E-16,1.00E-17,400,10,1300000,90,0.3333,0.1667,0.3333,0.1667,28.1,4061130.85,380057.6891,121518.2282,0.871724612,0.906368465,0.922237571,0.93173551,0.938581821
8hr_400m_disp0m_0581,1.00E-11,2.00E-12,1.00E-16,1.00E-17,400,10,1300000,150,0.3333,0.1667,0.3333,0.1667,28.1,4061130.85,634471.3768,121518.2282,0.868377182,0.904114988,0.920102914,0.928060961,0.933963052
8hr_400m_disp0m_0582,1.00E-11,2.00E-12,1.00E-16,1.00E-17,400,10,1300000,200,0.3333,0.1667,0.3333,0.1667,28.1,4061130.85,853412.5867,121518.2282,0.861879238,0.897166652,0.911707316,0.91811501,0.922447095
8hr_400m_disp0m_0585,1.00E-11,2.00E-12,1.00E-16,1.00E-17,400,20,1300000,90,0.3333,0.1667,0.3333,0.1667,28.2,4110033.7,380095.5597,121979.9198,0.870215435,0.906416279,0.92283331,0.932240639,0.939000131
8hr_400m_disp0m_0586,1.00E-11,2.00E-12,1.00E-16,1.00E-17,400,20,1300000,150,0.3333,0.1667,0.3333,0.1667,28.2,4110033.7,634501.7698,121979.9198,0.866600589,0.903192747,0.918835651,0.928219227,0.934218293
8hr_400m_disp0m_0587,1.00E-11,2.00E-12,1.00E-16,1.00E-17,400,20,1300000,200,0.3333,0.1667,0.3333,0.1667,28.2,4110033.7,853432.7098,121979.9198,0.85982893,0.895090806,0.908912798,0.91648507,0.921180819
8hr_400m_disp0m_0590,1.00E-11,2.00E-12,1.00E-16,1.00E-17,400,40,1300000,90,0.3333,0.1667,0.3333,0.1667,28.4,4207839.4,380171.3021,122903.2125,0.859019359,0.897992624,0.915726961,0.926085377,0.933282522
8hr_400m_disp0m_0591,1.00E-11,2.00E-12,1.00E-16,1.00E-17,400,40,1300000,150,0.3333,0.1667,0.3333,0.1667,28.4,4207839.4,634562.5646,122903.2125,0.855612139,0.895162189,0.912564907,0.922928517,0.929849053
8hr_400m_disp0m_0592,1.00E-11,2.00E-12,1.00E-16,1.00E-17,400,40,1300000,200,0.3333,0.1667,0.3333,0.1667,28.4,4207839.4,853472.9824,122903.2125,0.850308898,0.889156456,0.905785226,0.915245238,0.921520676
8hr_400m_disp0m_0595,1.00E-11,2.00E-12,1.00E-16,1.00E-17,400,60,1300000,90,0.3333,0.1667,0.3333,0.1667,28.6,4305645.1,380247.046,123826.3854,0.846158933,0.88796726,0.906886424,0.918346049,0.926144078
8hr_400m_disp0m_0596,1.00E-11,2.00E-12,1.00E-16,1.00E-17,400,60,1300000,150,0.3333,0.1667,0.3333,0.1667,28.6,4305645.1,634623.3714,123826.3854,0.843245049,0.885278588,0.904266035,0.915614552,0.923327206
8hr_400m_disp0m_0597,1.00E-11,2.00E-12,1.00E-16,1.00E-17,400,60,1300000,200,0.3333,0.1667,0.3333,0.1667,28.6,4305645.1,853513.2897,123826.3854,0.838564921,0.880509178,0.899105201,0.909850368,0.917005282
8hr_400m_disp0m_0598,1.00E-11,2.00E-12,1.00E-16,1.00E-17,400,60,1300000,250,0.3333,0.1667,0.3333,0.1667,28.6,4305645.1,1085677.404,123826.3854,0.831428842,0.872470412,0.889894593,0.900185211,0.906700775
8hr_400m_disp0m_0600,1.00E-11,1.00E-12,1.00E-16,1.00E-17,400,5,1000000,90,0.3333,0.1667,0.3333,0.1667,28.05,4036679.425,380038.754,121287.3711,0.857296873,0.894792093,0.911366153,0.921356899,0.928902453
8hr_400m_disp0m_0601,1.00E-11,1.00E-12,1.00E-16,1.00E-17,400,5,1000000,150,0.3333,0.1667,0.3333,0.1667,28.05,4036679.425,634456.1814,121287.3711,0.853826736,0.894000582,0.910218714,0.920437298,0.926658047
8hr_400m_disp0m_0602,1.00E-11,1.00E-12,1.00E-16,1.00E-17,400,5,1000000,200,0.3333,0.1667,0.3333,0.1667,28.05,4036679.425,853402.5283,121287.3711,0.849874908,0.890178319,0.906682054,0.915410316,0.922211372
8hr_400m_disp0m_0605,1.00E-11,1.00E-12,1.00E-16,1.00E-17,400,10,1000000,90,0.3333,0.1667,0.3333,0.1667,28.1,4061130.85,380057.6891,121518.2282,0.868539423,0.904404275,0.920753738,0.929915287,0.936917463
8hr_400m_disp0m_0606,1.00E-11,1.00E-12,1.00E-16,1.00E-17,400,10,1000000,150,0.3333,0.1667,0.3333,0.1667,28.1,4061130.85,634471.3768,121518.2282,0.865276473,0.902046653,0.918467054,0.927947294,0.934614857
8hr_400m_disp0m_0607,1.00E-11,1.00E-12,1.00E-16,1.00E-17,400,10,1000000,200,0.3333,0.1667,0.3333,0.1667,28.1,4061130.85,853412.5867,121518.2282,0.860735348,0.897949594,0.912435532,0.921807371,0.927212434
8hr_400m_disp0m_0610,1.00E-11,1.00E-12,1.00E-16,1.00E-17,400,20,1000000,90,0.3333,0.1667,0.3333,0.1667,28.2,4110033.7,380095.5597,121979.9198,0.864979765,0.902396073,0.919179206,0.929198931,0.936184036
8hr_400m_disp0m_0611,1.00E-11,1.00E-12,1.00E-16,1.00E-17,400,20,1000000,150,0.3333,0.1667,0.3333,0.1667,28.2,4110033.7,634501.7698,121979.9198,0.862426255,0.900447821,0.91720884,0.927149311,0.933980025
8hr_400m_disp0m_0612,1.00E-11,1.00E-12,1.00E-16,1.00E-17,400,20,1000000,200,0.3333,0.1667,0.3333,0.1667,28.2,4110033.7,853432.7098,121979.9198,0.858057074,0.896004018,0.912440432,0.92185576,0.927747329
8hr_400m_disp0m_0615,1.00E-11,1.00E-12,1.00E-16,1.00E-17,400,40,1000000,90,0.3333,0.1667,0.3333,0.1667,28.4,4207839.4,380171.3021,122903.2125,0.851088544,0.891740117,0.910299765,0.921350849,0.928986501
8hr_400m_disp0m_0616,1.00E-11,1.00E-12,1.00E-16,1.00E-17,400,40,1000000,150,0.3333,0.1667,0.3333,0.1667,28.4,4207839.4,634562.5646,122903.2125,0.84855599,0.889993713,0.908654167,0.919679059,0.927241947
8hr_400m_disp0m_0617,1.00E-11,1.00E-12,1.00E-16,1.00E-17,400,40,1000000,200,0.3333,0.1667,0.3333,0.1667,28.4,4207839.4,853472.9824,122903.2125,0.844884482,0.886848305,0.905066951,0.915849887,0.923182175
